Date/Time(UTC), Geomagnetic Activity
1548174139,43.017
1548174154,42.969
1548174169,42.844
1548174184,42.969
1548174199,43.081
1548174214,43.081
1548174229,43.022
1548174244,43.017
1548174259,42.861
1548174275,42.861
1548174290,42.879
1548174305,42.971
1548174320,42.971
1548174335,42.760
1548174350,42.756
1548174365,42.751
1548174380,42.751
1548174395,42.767
1548174410,42.826
1548174425,42.865
1548174440,42.865
1548174455,42.671
1548174471,42.581
1548174486,42.671
1548174501,42.646
1548174516,42.646
1548174531,42.392
1548174546,42.392
1548174561,42.425
1548174576,42.425
1548174591,42.250
1548174606,42.024
1548174621,42.024
1548174636,42.024
1548174651,42.001
1548174667,41.853
1548174682,41.817
1548174697,41.758
1548174712,41.758
1548174727,41.731
1548174742,41.832
1548174757,41.647
1548174772,41.317
1548174787,41.300
1548174802,41.317
1548174817,41.450
1548174832,41.450
1548174848,41.450
1548174863,41.456
1548174878,41.514
1548174893,41.456
1548174908,41.449
1548174923,41.307
1548174938,41.336
1548174953,41.307
1548174968,41.244
1548174983,41.208
1548174998,41.244
1548175013,41.208
1548175028,41.182
1548175044,40.908
1548175059,40.908
1548175074,41.035
1548175089,41.106
1548175104,41.106
1548175119,40.764
1548175134,40.686
1548175149,40.686
1548175164,40.783
1548175179,40.783
1548175194,40.783
1548175209,40.792
1548175224,40.937
1548175240,41.168
1548175255,41.244
1548175270,41.437
1548175285,41.562
1548175300,41.614
1548175315,41.862
1548175330,41.867
1548175345,42.050
1548175360,42.110
1548175375,42.110
1548175390,42.090
1548175405,42.090
1548175421,42.174
1548175436,42.178
1548175451,42.194
1548175466,42.240
1548175481,42.461
1548175496,42.576
1548175511,42.836
1548175526,42.836
1548175541,42.753
1548175556,42.753
1548175571,42.778
1548175586,42.778
1548175601,42.768
1548175617,42.463
1548175632,42.443
1548175647,42.342
1548175662,42.106
1548175677,42.106
1548175692,42.139
1548175707,42.139
1548175722,41.919
1548175737,41.728
1548175752,41.728
1548175767,41.775
1548175782,41.775
1548175798,41.775
1548175813,41.822
1548175828,41.903
1548175843,42.151
1548175858,42.218
1548175873,42.218
1548175888,41.944
1548175903,41.806
1548175918,41.414
1548175933,41.414
1548175948,41.254
1548175963,41.254
1548175978,41.325
1548175994,41.325
1548176009,41.276
1548176024,41.276
1548176039,41.642
1548176054,41.908
1548176069,42.071
1548176084,42.283
1548176099,42.424
1548176114,42.440
1548176129,42.489
1548176144,42.489
1548176159,42.489
1548176174,42.474
1548176190,42.717
1548176205,42.719
1548176220,42.778
1548176235,42.814
1548176250,42.847
1548176265,42.879
1548176280,43.099
1548176295,43.099
1548176310,43.099
1548176325,43.483
1548176340,43.632
1548176355,43.694
1548176370,43.771
1548176386,43.783
1548176401,44.017
1548176416,44.104
1548176431,44.104
1548176446,44.104
1548176461,44.258
1548176476,44.258
1548176491,44.258
1548176506,44.435
1548176521,44.510
1548176536,44.510
1548176551,44.510
1548176566,44.583
1548176582,44.583
1548176597,44.447
1548176612,44.447
1548176627,44.536
1548176642,44.878
1548176657,45.015
1548176672,45.193
1548176687,45.193
1548176702,45.019
1548176717,45.010
1548176732,44.818
1548176747,44.690
1548176762,44.501
1548176778,44.281
1548176793,44.032
1548176808,44.031
1548176823,44.031
1548176838,43.821
1548176853,43.665
1548176868,43.758
1548176883,43.758
1548176898,43.758
1548176913,43.735
1548176928,43.594
1548176943,43.299
1548176959,43.299
1548176974,43.292
1548176989,43.392
1548177004,43.386
1548177019,43.447
1548177034,43.439
1548177049,43.522
1548177064,43.522
1548177079,43.578
1548177094,43.872
1548177109,43.904
1548177124,44.061
1548177139,44.061
1548177155,44.126
1548177170,44.261
1548177185,44.371
1548177200,44.797
1548177215,44.949
1548177230,45.025
1548177245,45.253
1548177260,45.342
1548177275,45.628
1548177290,45.697
1548177305,45.728
1548177320,45.957
1548177335,45.979
1548177351,46.126
1548177366,46.261
1548177381,46.501
1548177396,46.660
1548177411,46.846
1548177426,46.897
1548177441,47.028
1548177456,47.028
1548177471,47.028
1548177486,47.076
1548177501,47.076
1548177516,47.092
1548177532,47.092
1548177547,47.290
1548177562,47.290
1548177577,47.186
1548177592,47.186
1548177607,47.106
1548177622,47.314
1548177637,47.312
1548177652,47.324
1548177667,47.383
1548177682,47.501
1548177697,47.511
1548177712,47.553
1548177728,47.511
1548177743,47.553
1548177758,47.567
1548177773,47.592
1548177788,47.661
1548177803,47.881
1548177818,47.881
1548177833,48.044
1548177848,48.067
1548177863,48.067
1548177878,47.999
1548177893,47.949
1548177908,47.999
1548177924,48.019
1548177939,48.081
1548177954,48.081
1548177969,48.081
1548177984,48.203
1548177999,48.322
1548178014,48.322
1548178029,48.458
1548178044,48.508
1548178059,48.558
1548178074,48.685
1548178089,48.751
1548178105,48.824
1548178120,48.892
1548178135,48.892
1548178150,48.831
1548178165,48.643
1548178180,48.440
1548178195,48.440
1548178210,49.003
1548178225,49.003
1548178240,49.015
1548178255,49.201
1548178270,49.201
1548178285,49.053
1548178301,49.053
1548178316,48.990
1548178331,49.068
1548178346,49.068
1548178361,49.068
1548178376,49.153
1548178391,49.167
1548178406,49.367
1548178421,49.292
1548178436,49.367
1548178451,49.389
1548178466,49.389
1548178482,49.411
1548178497,49.371
1548178512,49.247
1548178527,49.247
1548178542,49.275
1548178557,49.379
1548178572,49.436
1548178587,49.421
1548178602,49.421
1548178617,49.333
1548178632,49.333
1548178647,49.412
1548178662,49.412
1548178678,49.403
1548178693,49.308
1548178708,49.167
1548178723,49.167
1548178738,49.167
1548178753,49.237
1548178768,49.122
1548178783,49.122
1548178798,49.122
1548178813,49.076
1548178828,48.993
1548178843,48.919
1548178858,48.908
1548178874,48.769
1548178889,48.769
1548178904,48.819
1548178919,48.819
1548178934,48.768
1548178949,48.765
1548178964,48.635
1548178979,48.578
1548178994,48.635
1548179009,48.578
1548179024,48.010
1548179039,47.725
1548179055,47.725
1548179070,47.799
1548179085,47.874
1548179100,47.899
1548179115,47.900
1548179130,47.900
1548179145,47.812
1548179160,47.812
1548179175,48.069
1548179190,48.069
1548179205,47.957
1548179220,47.957
1548179235,48.075
1548179251,48.092
1548179266,48.112
1548179281,48.325
1548179296,48.325
1548179311,48.325
1548179326,48.326
1548179341,48.326
1548179356,48.393
1548179371,48.393
1548179386,48.236
1548179401,48.236
1548179416,48.278
1548179431,48.278
1548179447,48.275
1548179462,48.275
1548179477,48.358
1548179492,48.365
1548179507,48.428
1548179522,48.499
1548179537,48.499
1548179552,48.736
1548179567,48.736
1548179582,48.736
1548179597,48.656
1548179612,48.539
1548179628,48.539
1548179643,48.754
1548179658,48.849
1548179673,48.849
1548179688,48.776
1548179703,48.776
1548179718,48.893
1548179733,48.893
1548179748,48.869
1548179763,48.869
1548179778,49.013
1548179793,49.263
1548179808,49.549
1548179824,49.549
1548179839,49.590
1548179854,49.474
1548179869,49.572
1548179884,49.572
1548179899,49.717
1548179914,49.833
1548179929,49.833
1548179944,49.736
1548179959,49.710
1548179974,49.736
1548179989,49.826
1548180004,49.844
1548180019,50.085
1548180035,50.085
1548180050,50.044
1548180065,50.044
1548180080,50.110
1548180095,50.110
1548180110,50.217
1548180125,50.256
1548180140,50.293
1548180155,50.269
1548180170,50.293
1548180185,50.492
1548180200,50.497
1548180216,50.549
1548180231,50.714
1548180246,50.757
1548180261,50.890
1548180276,50.958
1548180291,50.958
1548180306,50.958
1548180321,50.960
1548180336,50.960
1548180351,50.894
1548180366,50.894
1548180381,50.914
1548180396,50.937
1548180412,50.914
1548180427,50.937
1548180442,50.942
1548180457,51.021
1548180472,51.164
1548180487,51.279
1548180502,51.321
1548180517,51.326
1548180532,51.472
1548180547,51.472
1548180562,51.410
1548180577,51.410
1548180592,51.464
1548180608,51.490
1548180623,51.567
1548180638,51.661
1548180653,51.924
1548180668,51.933
1548180683,52.019
1548180698,52.082
1548180713,52.118
1548180728,52.256
1548180743,52.376
1548180758,52.515
1548180773,52.686
1548180789,52.686
1548180804,52.503
1548180819,52.503
1548180834,52.646
1548180849,52.897
1548180864,52.897
1548180879,52.892
1548180894,52.828
1548180909,52.828
1548180924,52.883
1548180939,52.969
1548180954,53.085
1548180969,53.286
1548180985,53.465
1548181000,53.465
1548181015,53.465
1548181030,53.524
1548181045,53.557
1548181060,53.524
1548181075,53.551
1548181090,53.551
1548181105,53.551
1548181120,53.428
1548181135,53.428
1548181150,53.542
1548181165,53.572
1548181181,53.776
1548181196,53.801
1548181211,53.842
1548181226,53.904
1548181241,54.040
1548181256,54.058
1548181271,54.058
1548181286,54.100
1548181301,54.100
1548181316,54.139
1548181331,54.139
1548181346,54.283
1548181362,54.136
1548181377,54.261
1548181392,54.261
1548181407,54.261
1548181422,54.206
1548181437,54.094
1548181452,54.082
1548181467,54.094
1548181482,54.131
1548181497,54.131
1548181512,54.224
1548181527,54.108
1548181542,53.993
1548181558,53.993
1548181573,54.150
1548181588,54.150
1548181603,54.150
1548181618,54.090
1548181633,54.135
1548181648,54.135
1548181663,54.243
1548181678,54.243
1548181693,54.306
1548181708,54.324
1548181723,54.324
1548181739,54.258
1548181754,54.217
1548181769,54.026
1548181784,54.010
1548181799,53.888
1548181814,53.735
1548181829,53.844
1548181844,53.807
1548181859,53.844
1548181874,53.807
1548181889,53.907
1548181904,53.832
1548181919,53.832
1548181935,53.832
1548181950,53.894
1548181965,53.996
1548181980,54.117
1548181995,53.996
1548182010,54.032
1548182025,54.032
1548182040,54.032
1548182055,54.100
1548182070,53.993
1548182085,54.072
1548182100,53.960
1548182115,54.050
1548182131,53.960
1548182146,53.971
1548182161,53.971
1548182176,54.221
1548182191,54.322
1548182206,54.349
1548182221,54.522
1548182236,54.522
1548182251,54.574
1548182266,54.579
1548182281,54.628
1548182296,54.628
1548182312,54.804
1548182327,54.850
1548182342,54.850
1548182357,55.186
1548182372,55.239
1548182387,55.239
1548182402,55.239
1548182417,55.274
1548182432,55.274
1548182447,55.274
1548182462,55.333
1548182477,55.347
1548182492,55.393
1548182508,55.347
1548182523,55.339
1548182538,55.339
1548182553,55.312
1548182568,55.322
1548182583,55.322
1548182598,55.478
1548182613,55.550
1548182628,55.600
1548182643,55.661
1548182658,55.831
1548182673,55.900
1548182688,55.975
1548182704,55.975
1548182719,56.006
1548182734,55.992
1548182749,56.006
1548182764,55.992
1548182779,55.931
1548182794,55.931
1548182809,55.825
1548182824,56.065
1548182839,55.989
1548182854,56.065
1548182869,56.107
1548182885,56.107
1548182900,56.107
1548182915,55.935
1548182930,55.899
1548182945,55.899
1548182960,55.897
1548182975,55.922
1548182990,55.936
1548183005,55.954
1548183020,56.150
1548183035,56.158
1548183050,56.190
1548183065,56.190
1548183081,56.097
1548183096,56.097
1548183111,56.024
1548183126,55.822
1548183141,55.822
1548183156,55.803
1548183171,55.914
1548183186,55.893
1548183201,55.942
1548183216,55.935
1548183231,55.935
1548183246,55.801
1548183261,55.801
1548183277,55.883
1548183292,56.033
1548183307,56.033
1548183322,55.862
1548183337,55.850
1548183352,55.862
1548183367,56.126
1548183382,56.126
1548183397,56.119
1548183412,56.011
1548183427,56.011
1548183442,55.951
1548183457,56.036
1548183473,56.028
1548183488,56.028
1548183503,55.975
1548183518,55.975
1548183533,55.853
1548183548,55.906
1548183563,55.906
1548183578,56.058
1548183593,56.058
1548183608,56.019
1548183623,55.963
1548183638,55.857
1548183653,55.857
1548183669,56.067
1548183684,56.175
1548183699,56.189
1548183714,56.194
1548183729,56.194
1548183744,56.307
1548183759,56.350
1548183774,56.307
1548183789,56.199
1548183804,56.162
1548183819,56.162
1548183834,56.311
1548183849,56.311
1548183865,56.311
1548183880,56.296
1548183895,56.289
1548183910,56.289
1548183925,56.290
1548183940,56.338
1548183955,56.338
1548183970,56.453
1548183985,56.453
1548184000,56.661
1548184015,56.432
1548184030,56.411
1548184046,56.403
1548184061,56.403
1548184076,56.542
1548184091,56.542
1548184106,56.494
1548184121,56.494
1548184136,56.494
1548184151,56.578
1548184166,56.542
1548184181,56.586
1548184196,56.542
1548184211,56.586
1548184226,56.707
1548184242,56.707
1548184257,56.685
1548184272,56.682
1548184287,56.593
1548184302,56.593
1548184317,56.664
1548184332,56.750
1548184347,56.790
1548184362,56.750
1548184377,56.667
1548184392,56.667
1548184407,56.699
1548184422,56.775
1548184438,56.869
1548184453,56.869
1548184468,56.801
1548184483,56.801
1548184498,56.882
1548184513,56.937
1548184528,56.882
1548184543,56.803
1548184558,56.803
1548184573,56.953
1548184588,56.953
1548184603,56.910
1548184619,56.817
1548184634,56.806
1548184649,56.817
1548184664,56.942
1548184679,56.964
1548184694,56.964
1548184709,56.964
1548184724,56.940
1548184739,57.194
1548184754,56.967
1548184769,57.072
1548184784,57.072
1548184799,57.144
1548184815,57.196
1548184830,57.272
1548184845,57.254
1548184860,57.254
1548184875,57.254
1548184890,57.283
1548184905,57.283
1548184920,57.283
1548184935,57.526
1548184950,57.575
1548184965,57.575
1548184980,57.481
1548184995,57.478
1548185011,57.478
1548185026,57.435
1548185041,57.435
1548185056,57.525
1548185071,57.525
1548185086,57.446
1548185101,57.419
1548185116,57.418
1548185131,57.396
1548185146,57.374
1548185161,57.374
1548185176,57.310
1548185192,57.356
1548185207,57.279
1548185222,57.279
1548185237,57.110
1548185252,57.110
1548185267,56.944
1548185282,57.138
1548185297,57.138
1548185312,57.138
1548185327,57.147
1548185342,57.175
1548185357,57.175
1548185372,57.133
1548185388,57.071
1548185403,57.064
1548185418,57.064
1548185433,57.189
1548185448,57.253
1548185463,57.253
1548185478,56.994
1548185493,56.994
1548185508,57.189
1548185523,57.189
1548185538,57.124
1548185553,57.124
1548185568,57.263
1548185584,57.263
1548185599,57.193
1548185614,57.193
1548185629,57.264
1548185644,57.306
1548185659,57.306
1548185674,57.314
1548185689,57.314
1548185704,57.400
1548185719,57.447
1548185734,57.400
1548185749,57.310
1548185765,57.310
1548185780,57.218
1548185795,57.362
1548185810,57.247
1548185825,57.247
1548185840,57.032
1548185855,57.032
1548185870,57.021
1548185885,56.853
1548185900,56.853
1548185915,56.708
1548185930,56.678
1548185945,56.678
1548185961,56.696
1548185976,56.696
1548185991,56.687
1548186006,56.661
1548186021,56.608
1548186036,56.608
1548186051,56.600
1548186066,56.214
1548186081,56.214
1548186096,56.156
1548186111,56.294
1548186126,56.257
1548186141,56.257
1548186157,56.257
1548186172,56.419
1548186187,56.514
1548186202,56.840
1548186217,56.849
1548186232,57.021
1548186247,57.021
1548186262,57.021
1548186277,56.985
1548186292,56.985
1548186307,57.028
1548186322,57.054
1548186338,57.142
1548186353,57.142
1548186368,57.164
1548186383,57.218
1548186398,57.235
1548186413,57.408
1548186428,57.408
1548186443,57.285
1548186458,57.285
1548186473,57.293
1548186488,57.361
1548186503,57.394
1548186518,57.443
1548186534,57.415
1548186549,57.443
1548186564,57.612
1548186579,57.615
1548186594,57.612
1548186609,57.607
1548186624,57.607
1548186639,57.574
1548186654,57.621
1548186669,57.731
1548186684,57.751
1548186699,57.751
1548186714,57.682
1548186730,57.682
1548186745,57.757
1548186760,57.757
1548186775,57.799
1548186790,57.850
1548186805,57.850
1548186820,57.886
1548186835,57.856
1548186850,57.856
1548186865,57.843
1548186880,57.825
1548186895,57.825
1548186911,58.033
1548186926,58.053
1548186941,58.051
1548186956,58.051
1548186971,58.051
1548186986,58.086
1548187001,58.158
1548187016,58.272
1548187031,58.161
1548187046,58.293
1548187061,58.353
1548187076,58.353
1548187091,58.353
1548187106,58.461
1548187122,58.461
1548187137,58.510
1548187152,58.457
1548187167,58.603
1548187182,58.392
1548187197,58.621
1548187212,58.621
1548187227,58.621
1548187242,58.469
1548187257,58.469
1548187272,58.582
1548187287,58.664
1548187302,58.746
1548187318,58.860
1548187333,58.860
1548187348,58.860
1548187363,58.683
1548187378,58.781
1548187393,58.554
1548187408,58.781
1548187423,58.878
1548187438,58.912
1548187453,58.972
1548187468,58.996
1548187483,59.206
1548187499,59.236
1548187514,59.293
1548187529,59.293
1548187544,59.378
1548187559,59.378
1548187574,59.378
1548187589,59.335
1548187604,59.312
1548187619,59.183
1548187634,59.110
1548187649,59.024
1548187664,58.981
1548187679,58.961
1548187695,58.747
1548187710,58.747
1548187725,58.753
1548187740,58.753
1548187755,58.622
1548187770,58.601
1548187785,58.601
1548187800,58.628
1548187815,58.628
1548187830,58.628
1548187845,58.628
1548187860,58.628
1548187875,58.624
1548187891,58.624
1548187906,58.624
1548187921,58.701
1548187936,58.701
1548187951,58.701
1548187966,58.574
1548187981,58.574
1548187996,58.797
1548188011,58.797
1548188026,58.822
1548188041,58.662
1548188056,58.740
1548188072,58.671
1548188087,58.740
1548188102,58.751
1548188117,58.942
1548188132,59.043
1548188147,59.133
1548188162,59.307
1548188177,59.364
1548188192,59.500
1548188207,59.639
1548188222,59.713
1548188237,60.044
1548188252,60.054
1548188268,60.175
1548188283,60.081
1548188298,60.175
1548188313,60.392
1548188328,60.411
1548188343,60.471
1548188358,60.565
1548188373,60.696
1548188388,60.696
1548188403,60.706
